#YY-MM-DD hh:mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010-12-17 12:50,245,12.2,14.9,2.21,7.14,5.07,999,1015.1,16.7,17.6,13.5,99.0,99.00
2010-12-17 13:50,259,10.7,12.9,2.05,6.67,5.07,999,1016.3,16.5,17.6,13.8,99.0,99.00
2010-12-17 14:50,267,8.9,10.5,2.07,6.25,5.06,999,1017.4,15.6,17.6,13.2,99.0,99.00
2010-12-17 15:50,262,8.2,9.6,1.67,6.67,4.78,999,1017.4,15.3,17.7,13.0,99.0,99.00
2010-12-17 16:50,251,7.5,8.7,1.59,6.25,4.74,999,1017.2,15.4,17.9,13.4,99.0,99.00
2010-12-17 17:50,257,6.0,7.2,1.47,6.67,4.66,999,1016.7,15.4,18.0,13.8,99.0,99.00
2010-12-17 18:50,252,4.5,5.7,1.32,6.25,4.65,999,1016.5,15.7,18.1,13.6,99.0,99.00
2010-12-17 19:50,276,2.4,3.2,1.25,6.67,4.90,999,1016.6,16.2,18.5,13.4,99.0,99.00
2010-12-17 20:50,272,2.2,3.0,1.16,6.25,4.94,999,1017.1,16.3,18.6,13.9,99.0,99.00
2010-12-17 21:50,322,2.2,3.3,0.95,6.25,4.65,999,1017.2,16.4,18.7,13.8,99.0,99.00
2010-12-17 22:50,48,4.3,5.2,0.90,5.26,4.67,999,1017.3,15.5,18.7,14.0,99.0,99.00
2010-12-17 23:50,51,4.1,4.9,0.84,5.88,4.51,999,1017.8,15.7,18.7,13.9,99.0,99.00
2010-12-18 00:50,53,4.1,5.6,0.84,5.88,4.79,999,1018.2,16.0,18.7,13.7,99.0,99.00
2010-12-18 01:50,77,5.3,6.2,0.77,6.67,4.63,999,1018.2,16.2,18.7,13.9,99.0,99.00
2010-12-18 02:50,78,4.5,5.8,0.93,6.25,4.19,999,1018.3,16.3,18.7,14.0,99.0,99.00
2010-12-18 03:50,64,6.3,7.3,0.95,6.25,4.29,999,1018.0,16.2,18.7,14.2,99.0,99.00
2010-12-18 04:50,65,6.5,7.7,1.02,6.25,4.21,999,1017.5,16.5,18.7,14.4,99.0,99.00
2010-12-18 05:50,76,5.8,6.6,1.10,5.88,4.35,999,1017.2,16.7,18.7,14.6,99.0,99.00
2010-12-18 06:50,79,5.5,6.2,0.96,4.76,4.26,999,1016.9,16.6,18.8,15.0,99.0,99.00
2010-12-18 07:50,60,6.7,7.9,0.94,5.00,4.18,999,1016.6,16.4,18.8,15.2,99.0,99.00
2010-12-18 08:50,54,7.5,8.6,0.94,5.00,4.06,999,1016.0,16.3,18.8,15.5,99.0,99.00
2010-12-18 09:50,63,6.0,7.3,1.00,5.26,4.16,999,1015.6,16.6,18.8,15.9,99.0,99.00
2010-12-18 10:50,65,7.3,8.3,1.10,5.26,4.31,999,1015.0,16.8,18.8,16.5,99.0,99.00
2010-12-18 11:50,57,8.5,10.5,1.23,5.00,4.45,999,1014.6,16.5,18.8,16.1,99.0,99.00
2010-12-18 12:50,55,9.2,10.4,1.44,5.56,4.58,999,1015.4,15.8,18.8,15.3,99.0,99.00
2010-12-18 13:50,43,9.4,11.8,1.61,6.25,4.62,999,1015.8,15.6,18.8,14.9,99.0,99.00
2010-12-18 14:50,30,9.0,11.3,1.80,6.25,4.84,999,1016.3,15.2,18.7,14.4,99.0,99.00
2010-12-18 15:50,48,10.3,12.6,1.61,5.88,4.75,999,1014.7,14.8,18.7,14.4,99.0,99.00
2010-12-18 16:50,57,8.3,9.9,1.89,6.25,4.93,999,1014.0,15.2,18.6,14.6,99.0,99.00
2010-12-18 17:50,43,8.1,9.2,1.58,6.67,4.74,999,1013.0,15.0,18.4,14.2,99.0,99.00
2010-12-18 18:50,47,8.5,10.1,1.57,6.25,4.81,999,1011.9,15.2,18.2,14.3,99.0,99.00
2010-12-18 19:50,51,7.1,8.4,1.55,6.67,4.70,999,1011.8,15.3,18.0,14.1,99.0,99.00
2010-12-18 20:50,41,6.4,7.7,1.36,6.67,4.81,999,1011.8,15.6,17.9,13.9,99.0,99.00
2010-12-18 21:50,4,10.8,12.5,1.42,6.67,4.62,999,1011.8,12.5,17.7,12.2,99.0,99.00
2010-12-18 22:50,6,11.3,13.9,1.60,5.00,4.55,999,1011.5,12.0,17.6,11.8,99.0,99.00
2010-12-18 23:50,20,12.2,15.0,1.75,5.26,4.65,999,1011.4,10.9,17.2,10.8,99.0,99.00
2010-12-19 00:50,27,10.7,12.6,1.90,6.67,4.82,999,1011.6,11.4,17.2,11.2,99.0,99.00
2010-12-19 01:50,20,10.4,12.4,1.87,6.25,4.72,999,1011.9,11.2,17.4,11.0,99.0,99.00
2010-12-19 02:50,19,10.1,12.1,1.87,5.56,4.74,999,1012.1,11.0,17.4,10.7,99.0,99.00
2010-12-19 03:50,19,10.5,12.4,1.73,6.25,4.60,999,1011.8,10.9,17.4,10.6,99.0,99.00
2010-12-19 04:50,12,10.9,13.0,1.93,6.67,4.85,999,1011.6,10.3,17.4,10.0,99.0,99.00
2010-12-19 05:50,3,11.5,14.4,1.88,5.88,4.79,999,1011.0,9.5,17.5,9.3,99.0,99.00
2010-12-19 06:50,2,11.4,14.0,1.88,6.67,4.77,999,1011.5,8.7,17.7,8.4,99.0,99.00
2010-12-19 07:50,23,8.7,10.8,1.85,5.56,4.79,999,1011.1,8.8,17.9,8.5,99.0,99.00
2010-12-19 08:50,12,9.0,11.1,1.72,6.67,4.88,999,1010.6,9.2,17.9,8.9,99.0,99.00
2010-12-19 09:50,2,9.0,11.3,1.64,6.67,4.79,999,1011.2,9.0,17.8,8.7,99.0,99.00
2010-12-19 10:50,17,10.6,12.9,1.63,6.67,4.77,999,1011.1,9.7,17.7,9.3,99.0,99.00
2010-12-19 11:50,8,11.4,14.1,1.75,7.14,4.66,999,1011.8,9.3,17.7,8.8,99.0,99.00
2010-12-19 12:50,13,10.9,13.2,1.81,6.25,4.72,999,1012.0,8.6,17.7,8.1,99.0,99.00
2010-12-19 13:50,16,10.8,13.3,1.96,6.67,4.87,999,1012.0,8.5,17.8,8.0,99.0,99.00
2010-12-19 14:50,16,9.7,12.4,1.94,7.14,4.76,999,1013.0,8.3,17.8,7.7,99.0,99.00
2010-12-19 15:50,4,9.2,12.9,1.73,7.14,4.65,999,1013.8,8.4,17.8,7.6,99.0,99.00
2010-12-19 16:50,355,9.8,12.0,1.72,5.00,4.68,999,1013.4,7.4,17.6,6.7,99.0,99.00
2010-12-19 17:50,349,8.6,11.2,1.77,6.25,4.99,999,1013.3,7.2,17.5,6.3,99.0,99.00
2010-12-19 18:50,351,9.5,12.1,1.68,7.14,4.91,999,1012.8,7.5,17.4,6.7,99.0,99.00
2010-12-19 19:50,350,9.1,12.3,1.77,5.88,5.00,999,1013.0,8.0,17.6,6.5,99.0,99.00
2010-12-19 20:50,345,9.4,11.5,1.66,5.88,4.78,999,1013.2,7.8,17.6,5.7,99.0,99.00
2010-12-19 21:50,338,8.0,10.7,1.76,6.67,5.13,999,1013.6,7.5,17.6,5.2,99.0,99.00
2010-12-19 22:50,349,8.3,10.9,1.63,7.14,5.00,999,1014.1,7.7,17.5,4.5,99.0,99.00
2010-12-19 23:50,343,10.0,12.5,1.61,4.55,4.90,999,1014.6,8.2,17.5,4.4,99.0,99.00
2010-12-20 00:50,338,10.0,12.5,1.73,6.25,4.98,999,1014.8,8.4,17.4,3.8,99.0,99.00
2010-12-20 01:50,343,10.6,12.9,1.65,6.67,4.84,999,1015.3,8.3,17.2,3.1,99.0,99.00
2010-12-20 02:50,355,10.6,13.8,1.81,4.76,4.81,999,1015.5,8.3,16.9,1.8,99.0,99.00
2010-12-20 03:50,341,9.7,12.9,1.66,4.55,4.74,999,1015.8,8.1,16.6,1.3,99.0,99.00
2010-12-20 04:50,355,8.9,12.1,1.52,6.25,4.79,999,1015.9,8.1,16.7,1.0,99.0,99.00
2010-12-20 05:50,354,10.3,15.8,1.40,6.67,4.57,999,1016.0,8.2,16.9,0.4,99.0,99.00
2010-12-20 06:50,357,9.6,11.8,1.49,5.56,4.71,999,1016.3,7.7,16.9,0.7,99.0,99.00
2010-12-20 07:50,351,10.3,12.6,1.50,5.56,4.65,999,1016.6,7.3,16.9,0.3,99.0,99.00
2010-12-20 08:50,357,9.5,12.4,1.50,6.67,4.81,999,1017.0,6.9,17.0,0.8,99.0,99.00
2010-12-20 09:50,351,10.1,12.5,1.62,5.56,4.84,999,1017.3,6.3,17.1,1.0,99.0,99.00
2010-12-20 10:50,349,10.3,12.8,1.74,6.67,5.05,999,1017.8,6.0,17.4,0.3,99.0,99.00
2010-12-20 11:50,350,10.6,13.0,1.77,5.56,5.08,999,1018.5,5.6,17.4,-0.5,99.0,99.00
2010-12-20 12:50,2,10.0,12.5,1.74,6.67,4.94,999,1019.0,5.7,17.5,0.3,99.0,99.00
2010-12-20 13:50,6,9.1,10.9,1.63,6.25,4.89,999,1019.9,5.8,17.6,-0.6,99.0,99.00
2010-12-20 14:50,360,9.2,11.1,1.54,5.88,4.83,999,1020.9,5.7,17.8,0.1,99.0,99.00
2010-12-20 15:50,357,9.1,11.3,1.57,6.25,4.80,999,1021.3,6.1,17.9,-1.1,99.0,99.00
2010-12-20 16:50,350,8.9,11.2,1.51,6.67,4.85,999,1020.8,6.2,18.1,-1.2,99.0,99.00
2010-12-20 17:50,340,8.8,10.7,1.42,5.88,4.68,999,1020.4,6.2,18.2,-1.7,99.0,99.00
2010-12-20 18:50,325,7.9,9.8,1.42,10.81,4.80,999,1020.3,6.6,18.2,-1.8,99.0,99.00
2010-12-20 19:50,334,6.6,9.1,1.36,6.67,5.04,999,1020.2,7.4,18.1,-2.4,99.0,99.00
2010-12-20 20:50,318,6.4,8.7,1.22,10.81,4.93,999,1020.4,8.1,17.9,-2.6,99.0,99.00
2010-12-20 21:50,313,4.5,6.9,1.16,10.81,4.91,999,1020.5,8.2,17.9,-3.7,99.0,99.00
2010-12-20 22:50,308,5.0,6.6,1.09,10.81,5.05,999,1020.4,8.5,17.9,-3.5,99.0,99.00
2010-12-20 23:50,311,6.3,8.9,1.04,10.81,5.05,999,1021.1,8.9,17.8,-3.1,99.0,99.00
2010-12-21 00:50,309,5.4,7.5,1.10,10.00,5.23,999,1021.3,9.2,17.8,-1.7,99.0,99.00
2010-12-21 01:50,304,5.5,7.4,0.97,10.81,4.88,999,1021.3,9.2,17.7,-2.0,99.0,99.00
2010-12-21 02:50,293,5.1,7.1,0.95,10.81,4.92,999,1021.4,9.5,17.7,-1.2,99.0,99.00
2010-12-21 03:50,301,6.7,10.1,0.93,10.81,4.89,999,1021.5,9.9,17.7,-1.4,99.0,99.00
2010-12-21 04:50,306,7.1,9.1,0.99,10.81,4.96,999,1021.4,9.9,17.6,-0.7,99.0,99.00
2010-12-21 05:50,296,6.2,8.1,0.91,10.00,4.73,999,1021.1,9.9,17.5,-0.9,99.0,99.00
2010-12-21 06:50,301,6.4,8.0,1.01,10.81,5.26,999,1021.2,10.0,17.2,0.6,99.0,99.00
2010-12-21 07:50,300,6.2,8.0,0.95,11.43,4.88,999,1021.6,9.7,17.0,-0.4,99.0,99.00
2010-12-21 08:50,299,6.7,8.3,0.95,10.81,5.28,999,1021.0,9.8,16.5,1.1,99.0,99.00
2010-12-21 09:50,308,4.8,6.2,0.96,11.43,5.06,999,1020.6,9.5,16.3,0.7,99.0,99.00
2010-12-21 10:50,311,5.0,6.6,0.96,11.43,5.09,999,1020.7,9.6,16.3,0.6,99.0,99.00
2010-12-21 11:50,295,4.8,6.2,0.95,12.12,5.49,999,1021.0,10.1,16.3,-0.1,99.0,99.00
2010-12-21 12:50,272,5.1,7.3,0.90,10.81,5.29,999,1021.0,10.6,16.3,0.4,99.0,99.00
2010-12-21 13:50,279,5.5,6.5,0.89,12.12,5.38,999,1021.4,10.7,16.4,1.4,99.0,99.00
2010-12-21 14:50,298,5.5,6.9,0.96,11.43,5.16,999,1021.9,11.0,16.5,1.6,99.0,99.00
2010-12-21 15:50,282,5.5,7.0,0.90,12.12,5.22,999,1021.6,11.3,16.6,1.3,99.0,99.00
2010-12-21 16:50,290,5.1,6.8,0.82,11.43,5.20,999,1020.9,11.1,16.5,2.3,99.0,99.00
2010-12-21 17:50,275,4.9,6.5,0.74,12.90,4.87,999,1019.8,11.7,16.5,2.7,99.0,99.00
2010-12-21 18:50,255,5.3,6.5,0.77,12.12,5.21,999,1019.1,12.3,16.8,1.0,99.0,99.00
2010-12-21 19:50,253,6.4,8.0,0.66,12.12,4.53,999,1018.8,13.0,16.9,1.9,99.0,99.00
2010-12-21 20:50,243,6.2,8.1,0.73,12.12,4.47,999,1018.7,13.3,17.0,2.3,99.0,99.00
2010-12-21 21:50,241,6.5,8.2,0.84,11.43,4.86,999,1018.5,13.6,17.0,3.0,99.0,99.00
2010-12-21 22:50,240,7.4,9.3,0.87,11.43,4.38,999,1018.4,14.0,17.0,3.9,99.0,99.00
2010-12-21 23:50,236,7.2,9.1,0.92,3.85,4.27,999,1018.8,14.3,17.2,4.2,99.0,99.00
2010-12-22 00:50,237,6.7,8.9,0.91,12.12,4.13,999,1019.0,14.3,17.3,5.5,99.0,99.00
2010-12-22 01:50,248,4.3,6.0,0.88,4.17,4.29,999,1019.1,13.6,17.3,6.4,99.0,99.00
2010-12-22 02:50,235,7.2,8.1,0.91,11.43,4.59,999,1018.4,15.1,17.3,6.8,99.0,99.00
2010-12-22 03:50,238,7.9,9.5,0.97,12.12,4.54,999,1018.1,15.7,17.2,8.7,99.0,99.00
2010-12-22 04:50,241,8.9,10.5,1.06,12.90,4.34,999,1017.6,16.0,17.1,8.9,99.0,99.00
2010-12-22 05:50,246,9.0,10.8,1.13,4.55,4.43,999,1016.7,16.3,17.0,8.8,99.0,99.00
2010-12-22 06:50,244,9.8,12.4,1.28,4.55,4.63,999,1015.9,16.3,17.0,9.7,99.0,99.00
2010-12-22 07:50,245,11.2,13.4,1.30,5.00,4.63,999,1015.8,16.2,17.0,9.5,99.0,99.00
2010-12-22 08:50,241,11.4,14.1,1.61,5.26,4.88,999,1015.1,16.3,17.1,10.5,99.0,99.00
2010-12-22 09:50,247,10.4,12.7,1.71,5.56,4.95,999,1014.8,16.1,17.2,12.0,99.0,99.00
2010-12-22 10:50,248,10.4,12.5,1.72,5.56,4.93,999,1014.5,15.4,17.4,12.0,99.0,99.00
2010-12-22 11:50,246,10.6,12.6,1.59,6.25,4.77,999,1014.6,15.4,17.6,12.5,99.0,99.00
2010-12-22 12:50,247,10.9,13.8,1.74,5.88,4.95,999,1014.4,15.5,17.7,12.8,99.0,99.00
2010-12-22 13:50,251,10.4,12.9,1.65,5.88,4.64,999,1014.5,15.6,17.7,13.1,99.0,99.00
2010-12-22 14:50,252,10.2,12.4,1.65,6.25,4.85,999,1014.6,15.7,17.6,13.4,99.0,99.00
2010-12-22 15:50,256,10.3,12.4,1.69,5.88,4.79,999,1014.4,15.6,17.4,13.5,99.0,99.00
2010-12-22 16:50,257,9.7,11.2,1.86,5.88,5.14,999,1013.3,15.3,17.3,13.4,99.0,99.00
2010-12-22 17:50,259,9.6,11.4,1.71,5.88,5.13,999,1012.1,15.5,17.1,13.8,99.0,99.00
2010-12-22 18:50,255,9.2,10.7,1.66,6.25,5.15,999,1011.2,15.7,17.1,14.1,99.0,99.00
2010-12-22 19:50,248,9.3,11.0,1.61,6.67,5.14,999,1011.0,15.8,17.1,14.5,99.0,99.00
2010-12-22 20:50,252,7.3,8.6,1.78,6.67,5.32,999,1011.5,16.2,17.2,14.9,99.0,99.00
2010-12-22 21:50,247,7.3,8.7,1.70,6.67,5.48,999,1011.4,16.4,17.4,15.2,99.0,99.00
2010-12-22 22:50,254,9.0,10.8,1.62,6.67,5.33,999,1011.1,17.1,17.4,15.5,99.0,99.00
2010-12-22 23:50,338,8.1,10.0,1.59,6.25,5.13,999,1012.4,15.1,17.6,13.5,99.0,99.00
2010-12-23 00:50,1,8.6,10.3,1.41,6.25,5.07,999,1013.4,13.8,17.6,12.5,99.0,99.00
2010-12-23 01:50,15,8.2,9.7,1.46,6.25,4.73,999,1013.9,13.4,17.6,11.3,99.0,99.00
2010-12-23 02:50,21,8.3,9.7,1.31,6.25,4.62,999,1014.2,14.1,17.5,10.0,99.0,99.00
2010-12-23 03:50,28,8.3,9.8,1.20,5.88,4.36,999,1014.5,14.2,17.5,8.9,99.0,99.00
2010-12-23 04:50,19,8.5,10.2,1.12,5.88,4.18,999,1015.2,13.8,17.3,8.8,99.0,99.00
2010-12-23 05:50,23,9.0,10.9,1.18,4.35,4.10,999,1015.4,13.1,17.1,8.4,99.0,99.00
2010-12-23 06:50,17,10.8,12.8,1.38,4.76,4.10,999,1015.9,12.6,16.7,6.5,99.0,99.00
2010-12-23 07:50,4,13.3,15.7,1.49,4.76,4.09,999,1016.5,10.7,16.3,4.5,99.0,99.00
2010-12-23 08:50,8,13.1,15.3,1.76,5.00,4.37,999,1016.8,10.2,16.7,2.7,99.0,99.00
2010-12-23 09:50,358,12.6,15.7,1.93,5.26,4.63,999,1017.5,9.3,17.1,2.5,99.0,99.00
2010-12-23 10:50,2,12.5,15.4,2.08,6.25,4.98,999,1018.0,8.7,17.2,2.3,99.0,99.00
2010-12-23 11:50,3,12.8,15.8,2.16,6.25,5.12,999,1018.5,8.5,16.9,2.1,99.0,99.00
2010-12-23 12:50,1,12.7,15.2,2.10,5.88,5.15,999,1019.0,8.0,16.7,1.7,99.0,99.00
2010-12-23 13:50,4,13.0,16.1,2.05,6.67,5.08,999,1019.8,7.4,16.4,0.8,99.0,99.00
2010-12-23 14:50,4,11.8,14.6,2.43,6.67,5.30,999,1020.7,7.3,16.2,0.9,99.0,99.00
2010-12-23 15:50,10,11.0,13.5,2.16,6.67,4.99,999,1020.8,6.8,16.3,-0.1,99.0,99.00
2010-12-23 16:50,347,9.3,11.7,2.06,6.67,5.08,999,1020.8,6.6,16.3,-0.1,99.0,99.00
2010-12-23 17:50,340,7.3,9.5,1.87,6.67,5.08,999,1020.3,7.0,17.3,-0.7,99.0,99.00
2010-12-23 18:50,339,6.7,9.0,1.66,7.14,4.89,999,1019.7,7.5,18.0,-1.2,99.0,99.00
2010-12-23 19:50,339,7.0,9.5,1.51,6.67,4.90,999,1019.3,8.1,18.1,-1.4,99.0,99.00
2010-12-23 20:50,341,7.9,10.2,1.32,6.25,4.80,999,1019.1,9.2,18.2,-2.4,99.0,99.00
2010-12-23 21:50,331,7.8,11.0,1.28,5.88,4.72,999,1019.6,9.7,18.5,-1.7,99.0,99.00
2010-12-23 22:50,339,8.9,11.7,1.27,6.25,4.74,999,1020.0,10.0,18.9,-1.5,99.0,99.00
2010-12-23 23:50,330,9.5,12.6,1.23,5.00,4.72,999,1020.2,10.0,19.5,-1.8,99.0,99.00
2010-12-24 00:50,341,10.1,12.7,1.36,5.00,4.71,999,1020.5,10.1,19.6,-1.5,99.0,99.00
2010-12-24 01:50,344,11.1,13.9,1.52,4.76,4.78,999,1020.6,10.0,19.8,-1.9,99.0,99.00
2010-12-24 02:50,346,10.5,15.0,1.65,5.26,4.79,999,1021.0,10.0,19.8,-1.2,99.0,99.00
2010-12-24 03:50,348,10.4,12.9,1.63,5.56,4.63,999,1021.0,9.4,19.7,-1.4,99.0,99.00
